identifier	lemma	context	indices_target_token
1980-88-12	下海	海轮途经新加坡，几个洋人向海里扔下几枚钱币，对中国人说：谁下海捞着，钱就归谁	29:31
1955-22-12	下海	福建省沿海各地民兵积极配合人民解放军加强海防巡逻和解放台湾的斗争，并组织了武装护渔队、巡逻队，保卫渔民下海捕鱼	51:53
1958-21-12	下海	这一下，陈建增完全明白这个人是个企图下海投敌的反革命分子	18:20
1986-60-12	下海	据民主柬埔寨电台今天广播，5月26日，柬埔寨磅逊市胶博村的渔民下海捕鱼时，遭到越军的射击	31:33
1961-34-12	下海	此外，许多渔业重点县还组织了一定的技术力量上渔船修理，或派出“修理船”下海巡逻修理，以节省渔船回厂修理的时间	35:37
1954-48-12	下海	为了保证渔民的安全，在渔船下海以前海员工会和保险公司组织了防灾小组，对渔船、渔具进行了检查	13:15
1958-2-12	下海	同时，渔场上又展开了大规模的总路线宣传活动，出海渔民举行了两百多次讨论总路线的船头会（几只渔船头碰头地集在一起开小组会），以地委代书记王裕民为首的各级干部还在下海时积极推销报纸	79:81
1994-82-12	下海	我们的老二，也就在这时候下定决心申请离职“下海”经商了	21:23
1988-80-12	下海	前后来深圳三次，一次比一次热度高，直到去年涨到99％，我才带着全家来‘下海’了	35:37
1959-13-12	下海	平潭县两天来在一万多渔民日益苦战下，基本完成了推船出沙（因防风用沙袋装在船舱里）等下海准备工作	41:43
1993-92-12	下海	我校乔刚同学在习作中给老师的信委婉地揭示出当前教师“下海”的现实，表达了学生对老师的依恋之情，同时也流露出他们的痛惜和忧虑	26:28
1996-70-12	下海	在政治处等政工科室的带动下，不少人开始行动起来，再也不羞于张口，“生意”做得有模有样，“下海”闯市场的感觉找到了	44:46
1998-79-12	下海	B先生说，在这家商业中心兼职“下海”的大学生共有3个	15:17
1993-77-12	下海	徐氏此番“下海”，据内情人透露，系台湾乙传唱片公司老板蔡顺德先生所为	5:7
1961-42-12	下海	驻守在沿海和海岛上的部队一面严密搜索海上敌情，保卫渔民生产，一面下海撒网捕捞鱼虾或在海边种海带，养海蛏等，获得了好收成	32:34
1958-26-12	下海	”他瞅了瞅他现在穿的新皮大氅，又说：“过去我下海、在家，总是穿一件又腥又破的棉短袄；吃呢，一天挣来的钱连啃窝窝头吃都不够……有一次我们有四个人在葫芦岛下潮（出海），半路遇着大风，一个三丈多高的浪头，打翻了我们的小船，其中一个同伴被打下水以后没有踪影了，剩我们三个人在孤岛上冻饿了好几天，好容易才返回来	22:24
1972-44-12	下海	他刚入伍的时候，看到怒涛滚滚的大海就心跳，别说下海游泳，就是坐船出海还头晕呕吐哩	23:25
1988-89-12	下海	他们，也都有自己的甘苦，自己的收益，就记者接触所及，尽管情况不一，见解各异，但他们有一点感受是共同的，那就是：“下海”，天地广阔，任你纵横驰骋，虽艰辛其犹未悔	56:58
1965-19-12	下海	驻守在南海前线的人民解放军部队，热烈响应毛主席的号召，提前下海游泳，掀起苦练水上硬功的热潮	29:31
1954-36-12	下海	辽西省在春汛下海时即已组成九十个渔业生产合作社，一百四十五个互助组	6:8
1996-84-12	下海	自从改革之风吹遍三秦，开放之潮涌开四关，关中人脾气改了，从那日头坡里起来了，袖子一抹，裤腿一挽，也下海捞起了鱼虾	49:51
1977-29-12	下海	他们说：“只要能治好唐山亲人的伤病，别说上山捉毒蛇，就是下海擒蛟龙，俺们也在所不辞	28:30
1994-53-12	下海	近年来，该报围绕“科技成果的评审和鉴定”、“上山与下海”、“科学研究如何选优和评价”等热点问题开展的讨论，受到有关部门、科学家和广大科技人员的欢迎，取得了良好的社会效果	25:27
1958-41-12	下海	原来这个企图下海投敌的反革命分子名叫罗炳珊，接受海匪指示进行破坏活动，公安机关在他的包袱里还查出一包二两重的砒霜	6:8
1960-47-12	下海	格里高利耶夫在不了解情况下，下海去救人，一旦发现这个坏蛋讲述巴宁隐藏革命者的事，他马上想起巴宁是正义的，就在海里将这个密探处死	14:16
2000-63-12	下海	目前，大部分渔船生产都是合伙和个体经营形式，有些农闲时下海，农忙时上岸，渔政部门对这种松散化经营的管理，难度更大	27:29
2003-96-12	下海	当初，曾经热烈讨论着奶酪故事的几位中国法官，一个也没有“下海”，仍然默默地工作在法院的岗位上，当然还有我	28:30
1966-14-12	下海	在大寨人自力更生建设山区革命精神的鼓舞下，他们下海围田，上山开荒，与自然奋战，向天公争粮	23:25
1994-73-12	下海	我一大早跑到了海边，沙滩上多了几条大木船，那是渔民下海夜里归来的吧	25:27
1999-81-12	下海	”1992年，年仅28岁的电子科技大学（原成都电讯工程学院）副教授、1990年度国家机电部“青年教师教书育人”特等奖获得者宋如华，带着5000元辞职“下海”，与两位同事一起创办了托普公司	75:77
1994-64-12	下海	某机关的一位退休干部称，她想购买“北人”股票，下海玩玩	23:25
1994-83-12	下海	过去我曾听说过不少关于死海的神奇故事，下海一游才知道这些故事并没丝毫夸张	19:21
1996-69-12	下海	三亚市即使在严冬季节游人也可下海游泳	14:16
1966-5-12	下海	但是眼前海水像开了锅，一个浪头就是一座山，这时候下海抢救舢板，真好比虎口夺羊，能让同志们去冒这个风险吗	24:26
1993-71-12	下海	所谓“文人下海”竟也成了一种时髦，“文学艺术商品化”的呼声愈来愈高	5:7
1987-90-12	下海	中国海军防险救生部队派潜水员下海堵漏，使油轮安全返港	14:16
1961-49-12	下海	今年辽宁省海洋渔业机械化作业的水平比往年有了进一步的提高，全省下海的机帆船比去年增加了一倍，使远洋捕捞能力大大加强	31:33
1958-1-12	下海	神仙我们当学了总路线，雄心比天强，上天游月宫，下海降龙王	23:25
1958-4-12	下海	今年舟山渔场带鱼汛中出现了“五多”：渔民多、渔船多、渔具多、妇女多、干部下海多	36:38
1969-27-16	体系	他还在会谈中探询了苏修关于勃列日涅夫提出的“亚洲集体安全体系”的设想	28:30
1996-78-16	体系	世界各国的地理条件、环境、资源、人口、文化等各具特点，为了有效地保护其环境和资源，必须制定与其特点、需求相适应的环境法制体系	60:62
1994-66-16	体系	随着社会主义市场经济体制的建立，我们还将进一步加快经济立法的步伐，在不久的将来，建立起社会主义市场经济的法律体系	54:56
1999-62-16	体系	兵器系统是分层次的，如可分为体系层、武器层、部件层	14:16
1963-24-16	体系	如果认为这两种体系各国之间的关系中不可避免地产生的一切问题都应当只用武力解决，排除任何谈判和协议，那是荒谬的	7:9
1999-80-16	体系	十一个方面的概括，既构成了完整严密的体系，又揭示了每个方面的本质规定性，包括我们在形成和坚持党的思想路线、政治路线和组织路线中取得的重要认识成果，在集中力量发展生产力和实行改革开放的历史性决策中应该掌握的重要原则，在不断完善和发展社会主义制度中需要把握的目标、任务和方针政策，在实现社会的全面发展中应当坚持物质文明和精神文明的共同进步，在改革开放和现代化建设中必须维护安定团结的政治局面和争取一个长期的和平国际环境，等等	18:20
1959-33-16	体系	早在资本主义社会，生产力的发展，生产社会性的显露已在一定阶段上使资本主义经济形成为世界体系，使个别资本主义国家变成这个体系的一环	43:45
1963-43-16	体系	帝国主义的反人民的掠夺本性没有改变，但是，随着世界社会主义体系的建立及其经济和军事威力的加强，帝国主义影响历史发展进程的可能性在明显地缩小，同时它反对社会主义国家、反对世界的革命运动和民族解放运动的斗争方式和方法也在变化	29:31
1989-72-16	体系	在建立肉鸡专业化生产体系过程中，外贸公司把农民当作“上帝”，积极为农民提供服务，做到“四到门”，即雏鸡送到门，饲料运到门，防疫和技术指导到门，成鸡收购到门；“两赊销”，即雏鸡、饲料由公司赊销给农民，售鸡后再统一结算	10:12
1955-12-16	体系	他说，美国“将设法寻求德国在一个欧洲安全体系内的重新统一”	20:22
1954-47-16	体系	现在大家都可以清楚看到，美国帝国主义的任何阴谋都决不能阻挡中华人民共和国在国际关系的整个体系中占有它合法的大国地位	44:46
1999-52-16	体系	建国后全区坚持大规模改土治沙，六百余万亩流沙被固定、半固定，受风沙危害的一百五十万亩农田全部实现林网化，结合国家三北防护林体系建设，建成总长一千五百公里的大型防护林带	61:63
1987-51-16	体系	4、以结构合理化和组织合理化为目标建立间接控制体系	23:25
2003-93-16	体系	中方质保人员提出整改要求，使AECL高层意识到了这一管理问题，采取了有效的纠正措施，撤换了质保经理，重新修订质保手册和相关程序，切实加强了对采购和制造过程的控制，并取得ISO9001认证，最终满足设备质保要求，同时促进了该生产厂家质保体系的升级	117:119
1964-28-16	体系	在这两种形态中，国家垄断的资本主义，在国民经济体系中，应当处于领导地位，应当是国民经济的主体；而非垄断性的私人资本主义，则应当是在国家垄断资本主义的领导下面去发展	23:25
1955-30-16	体系	欧洲集体安全体系的建立同德国人民的利害关系不在其他国家之下	6:8
1957-18-16	体系	建议苏法协商促成欧洲安全体系	12:14
1960-10-16	体系	他说，十月社会主义革命在世界资本主义体系的锁链中打开了一个缺口，成为社会发展的转折点	18:20
1958-5-16	体系	波兰人民一向为建立欧洲集体安全体系而努力	15:17
1964-37-16	体系	解放后，当地领导机关领导群众坚持兴修水利工程，经过十多年的艰苦奋斗，现在这里已经建成一个完整的运用自如的引排水利体系，基本上解除了洪涝碱潮灾害的威胁，大片荒地变成了良田，粮食产量不断上升	56:58
1958-44-16	体系	解放军在第二次孟良崮战役中，以忘我的劳动，在短短十三天半内付出五万九千多个劳动日，在万亩荒山上依据不同地形修建了完整的防洪拦沙体系，共挖鱼鳞坑、截水沟、水平沟、截水槽九万一千九百六十个，筑塘坝、谷坊六千六百四十一个，整理倒坡梯田二千零六十三块，完成土方二十一万三千三百三十六又二分之一立方，给全山东人民特别是沂蒙山区人民治山增加了无限信心	63:65
1998-71-16	体系	——关于建立国家创新体系述评	10:12
1959-6-16	体系	据“人民论坛报”报道：波兰统一工人党中央政治局委员英德里霍夫斯基最近在基尔兹市举行的党代表会议上的讲话中指出，苏联共产党第二十一次代表大会开始了苏联共产主义建设的新阶段，开始了在社会主义体系和资本主义体系竞赛的历史上的新阶段	93:95
1959-45-16	体系	这个胜利将意味着当代的基本矛盾——社会主义体系和资本主义体系之间的矛盾以有利于社会主义而获得解决	21:23
2002-53-16	体系	为促进经济发展和社会稳定，逐步提高广大人民群众的生活水平和社会保障待遇，中国政府致力于建设一个与社会主义市场经济体制相适应的健全的社会保障体系	69:71
1993-84-16	体系	它从土地资源和资产的角度，论述了土地管理的基础知识和土地资源评价问题，形成了土地管理理论和方法体系，详细论述了土地资源的制度管理、市场管理和法律管理	47:49
1959-9-16	体系	它再一次有力地证明苏联人民对世界各国的劳动人民履行着国际主义的职责，这个计划将进一步加强世界社会主义体系，有助于加强全世界的持久和平	50:52
1958-41-16	体系	社会主义变成世界体系这一事实，改变了现代历史的潮流，在人类生活中揭开了一个新的时代	8:10
1982-77-16	体系	这样，全公社从党委书记、主任到每个干部、社员，包括技术员、电话员、广播员、炊事员、保育员；从公社各部门到大队、生产队、企业、车间、班组，都实行了同按劳分配相结合的责任制，形成一个以干部岗位责任制为“龙头”带动社员责任制落实，以纯收入为“龙头”带动各项经济指标落实的责任制体系	135:137
1992-82-16	体系	新核算体系方案是以马克思主义的再生产理论为指导，从我国实际情况出发，吸收国际上科学的核算方法和有益经验而设计的，具有较强的实用性，并经各地试点试算证明是可行的，可以付诸实施	3:5
1973-7-16	体系	所谓“巴列夫防线”，就是指以色列在运河东岸沿岸修建的一条巨大的防御工事体系，用当时以色列参谋长哈伊姆·巴列夫的名字命名的	35:37
1964-48-16	体系	萨伊把亚当·斯密的经济学中固有的庸俗成分发展成一套独立的体系	28:30
1980-50-16	体系	经过三十年的建设，我们已经初步建成了一个从矿山到冶炼到加工成材的有色金属工业生产体系，开始培养了一支工程技术骨干队伍，有一支产业工人大军	40:42
1990-73-16	体系	在不久前结束的拉美地区债务会议上，拉美经济体系组织的２６个成员国一致通过了一项解决债务问题的地区性建议	21:23
1999-94-16	体系	广州海事法院归入国家司法体系	12:14
1998-99-16	体系	为全面改革教学体系和教学内容，鼓励个性发展，学校将33个工科本科专业合并为11个学科大类组织教学，经过一年的基础教育后，允许一定比例的优秀学生根据自身的发展条件，在全校范围内和在学科大类内调整专业	7:9
2003-75-16	体系	其诗论具有独立的美学体系和特殊的理论架构，概略说来，主要就是：入于生活、出于生活的诗源论，博大雄健现实美的本体论，含蓄凝练艺术美的创作论，人品诗品相统一的诗人论，诗益人生、有补于世的诗用论，知人论世、以意逆志的鉴赏论，广收博采、继承创新的因革论，标举真善美三原则的作品论，都具有不同凡俗的进步品格	10:12
1998-61-16	体系	只有真正掌握邓小平理论的科学体系和精神实质，才能深刻把握社会主义建设的客观规律，不断增强把建设有中国特色社会主义事业全面推向前进的决心和信心；才能在对外开放和发展社会主义市场经济的新形势下，不断提高驾驭全局、处理各种矛盾和复杂情况的能力；才能使军队现代化建设跟上世界军事发展的趋势，把我军的建设和改革提高到一个新水平	14:16
1995-97-16	体系	全世界则有“十小时即达”的设想，是以汽车为中心，建设全球性交通体系，把世界变得更小，更活跃，经济更发达	31:33
1958-25-16	体系	1955年8月，参加“欧洲支付同盟”的十七个会员国签订了“欧洲货币协定”，准备提供一笔“欧洲信贷基金”六亿美元，所有会员国成为一个多边的清算体系，使各参加国能够自由兑换货币	70:72
1996-75-31	停业	地震给神户市的工厂和商业带来了毁灭性的打击，９０％的工厂、商店停工停业	33:35
1998-59-31	停业	证券公司成立后，无正当理由超过三个月未开始营业的，或者开业后自行停业连续三个月以上的，由公司登记机关吊销其公司营业执照	32:34
1996-93-31	停业	一位忙得不可开交的杂货店老板娘说，２０日那天她要停业去投票站投票	24:26
2002-76-31	停业	而按照通常的“整顿思维”，不外乎先让所有司机停业，再重新登记淘汰一批，或者强令司机们分单双号上路营业，再或者干脆由有关部门来组建一支客运队	22:24
1964-5-31	停业	勒令一美国伐木公司停业	9:11
1970-4-31	停业	这次罢工已经迫使澳大利亚第一大城悉尼百分之九十八的加油站停业，市内交通运输陷于瘫痪	28:30
2003-80-31	停业	巴格达街头平静，但行人稀少，大部分商店关门停业	21:23
1963-25-31	停业	去年冬天，印度政府把她们的丈夫无辜投入集中营，他们开设的作坊和小店也先后被迫停业，生活因而愈来愈艰难，家具衣物变卖殆尽	38:40
1984-64-31	停业	城内一家因亏损停业20多天的“同春园”饭店，两个月前改为专门经营羊肉膳食，顾客盈门，日日盈利	7:9
1960-12-31	停业	印度尼西亚政府从今年1月1日起禁止外侨小商贩在全国县以下地区营业后，已有数十万华侨小商贩被迫停业	46:48
1961-21-31	停业	《联合报》又说，台湾各地已有二十一家营造厂停业倒闭	21:23
2001-86-31	停业	在贯彻公安部等11个部委局关于开展公众聚集场所消防安全专项治理工作中，四川省公安消防总队周密部署，积极行动，对不符合消防安全规定的场所该取缔的坚决取缔，该停业整改的责令其立即停业整改，显示出把火灾隐患消灭在萌芽状态的决心	77:79
1958-15-31	停业	贫民被捕摊贩被迫停业台北市民倒霉遭殃	8:10
1996-72-31	停业	第十六条乡镇企业停业、终止，已经建立社会保险制度的，按照有关规定安排职工；依法订立劳动合同的，按照合同的约定办理	8:10
1955-45-31	停业	先后有十一户绸布店停业，一户转业，三户合并，剩下的二十三户中也有许多户难以维持	9:11
2000-50-31	停业	逾期不改正的，由省级以上人民政府产品质量监督部门予以公告；公告后经复查仍不合格的，责令停业，限期整顿；整顿期满后经复查产品质量仍不合格的，吊销营业执照	43:45
1973-18-31	停业	已经持续一个星期的这次罢工使乌拉圭大部分工厂、商店、银行和机关停工停业，港口、铁路、省际运输也陷于瘫痪状态	33:35
1963-41-31	停业	政府机关关门，学校停课，商业也都停业	16:18
1958-17-31	停业	这家报纸列举了一批新近倒闭和即将倒闭的工厂和公司的名单后说，南越“小工业的三分之二和工业的四分之三已经停业”	51:53
1999-61-31	停业	听证制度在行政处罚中主要是在责令停产停业、吊销许可证或执照、较大数额罚款等行政处罚的具体行政行为中适用	18:20
2003-95-31	停业	在近9300平方英里的广阔地带，由于没有电，飞机停飞、火车停运、地铁停驶、工厂停工、商店停业……原有的经济生活秩序顿时运转失灵	44:46
1982-62-31	停业	当地税务机关办理开业或停业的税务登记	11:13
1958-19-31	停业	遂宁、南充等地许多城镇居民、工商业者、机关干部、学校师生，也都停业放假，帮助农民抢收	31:33
1969-16-31	停业	在巴基斯坦首都拉瓦尔品第市中心的商店继续停业，学生和公众在清真寺里举行集会，并通过支援阿拉伯人民反对犹太复国主义的决议	20:22
1958-29-31	停业	据今天的“光明报”报道，夏蒙分子和国家社会党匪徒昨天一整天继续在贝鲁特开枪打人，企图迫使居民罢工停业，但是他们的企图没有实现，因为全体人民都坚决要使局势恢复正常	48:50
1999-91-31	停业	本报北京11月8日讯记者任建民报道：我国银行业解决计算机2000年问题工作进展顺利，各银行和有关金融机构已成功进行了解决2000年问题的三次停业测试，主要应用系统已经基本就绪，在2000年来临时，能够支持各项业务顺利开展	70:72
1998-56-31	停业	位于江苏南京的全国最大的西游记城日前悄无声息地“停业维修”，实际上即是关门	24:26
1987-82-31	停业	为了悼念惨遭不幸的卡拉米，黎巴嫩全国所有的商店、银行、学校都停业、停课	30:32
1985-63-31	停业	她告诉我什么日子须让诊所停业，而把那里的大小钥匙交给她	12:14
1956-0-31	停业	举几个例子吧：胶县贾悦区尹海明农业社在集市开设一个菜馆，还摆摊零售各种干鲜水产、小百货、粉条等四十多种商品，并且用十多辆手推车贩运鸡蛋和工业品出卖；菏泽县新兴集农业社在集镇上出售旱烟、酱油和醋，还开设旅馆、饭馆，因而供销社的合作饭店被迫停业	118:120
1961-31-31	停业	同年4月、5月，两次破获了帝国主义所策划的颠复阴谋；8月，又勒令一批法国银行停业	38:40
1971-37-31	停业	全国邮件投递工作完全停顿，大批商店停业，垄断资产阶级遭到重大损失	17:19
1999-51-31	停业	福建省日前关停一批重点污染企业，其中3家家庭作坊式鞋厂被关闭，24家企业被停业治理，7家企业被加倍征收超标排污费	37:39
1978-28-31	停业	”属于后一种带社会主义性质的措施的，是颁布关于房租、没收停业工厂和作坊并将其交给工人团体、禁止工厂罚款、无偿发还典当物品等法令	28:30
1958-9-31	停业	24日清晨，长枪党和国家社会党的武装匪徒即四出强迫贝鲁特的工商业主停业，企图实行他们所搞的“总罢工”	33:35
1974-23-31	停业	从今年六月到八月，停业的企业比去年同期增加了百分之四十五；在十月份，停业的企业达八千家	9:11
1995-90-31	停业	苏州宝碟公司“制黄”盗版被停业	13:15
1997-67-31	停业	１９９６年初，钦州不少个体工商业户因不满收费过多过乱，纷纷停业，市委、市政府从清理乱收费入手，放手鼓励个体工商业户大胆发展	29:31
1984-79-31	停业	在这一系列的阻力和打击下，李相元终于关门停业了	20:22
1963-3-31	停业	但是，《纽约每日镜报》的停业，对于那些在这家报馆中为赫斯特家族辛辛苦苦工作了几十年、直到报纸关门那一天，仍然对关门一事毫无所知的一千六百多名职工，却是真正的悲剧	12:14
1955-37-38	储粮	指示说，当前粮食保管工作的特点是：任务增大，仓房不足，储粮分散，粮食品种繁多，部分粮食水分大，在保管上还缺乏成熟的经验	27:29
1984-98-38	储粮	还可以租借公房、民房、利用社会空闲仓房储粮	19:21
1958-0-38	储粮	湖南各地的粮食部门也开始了储粮检查	13:15
1997-59-38	储粮	这些由国家、集体、个人一起开办的“粮食储蓄所”具有较完备的运作方式，它为农民发放统一的储粮本，农民随吃随取，储存粮食可调剂串换品种，也可按市场价协商后代卖给粮食储蓄所换取现金，很受农民欢迎	43:45
1969-32-38	储粮	盐城县东豆六队从教育着手做好储粮工作	14:16
1972-3-38	储粮	到目前为止，全县社队集体储粮五千二百八十多万斤，社员个人储粮八百八十七万斤	12:14
2003-93-38	储粮	公司党组经过研究，决定从2002年起在全系统开展“我是中储粮人”宣传教育活动	28:30
1991-96-38	储粮	如普遍推广新型储粮设施，改进储粮技术，全国一年可减少粮食损失１００亿公斤以上	7:9
1971-1-38	储粮	由于我们对客观世界规律性的不断认识，赢得了安全储粮的主动权，避开了客观条件的不利影响，利用了客观条件的有利因素，有力地指导了储粮工作	23:25
1991-58-38	储粮	安化确保储粮安全度过雨季	4:6
1972-42-38	储粮	我们大队遵照毛主席关于“备战、备荒、为人民”的教导，在连续多年丰收的基础上，储粮二十多万斤	38:40
1973-48-38	储粮	各粮库普遍建立健全了合理的规章制度，大力开展无虫害、无霉烂、无鼠雀、无事故的“四无”活动，不断摸索和总结粮食保管规律，保证储粮安全	61:63
1969-25-38	储粮	明水县广大贫下中农是从增产出发，从节约入手，积极开展储粮建仓工作的	26:28
1958-49-38	储粮	在生产发展的基础上开展节约储粮	13:15
1991-97-38	储粮	１９９０年，这个县各平价粮油代理单位平均储粮达８万吨，比１９８９年增加３万吨，增长６０％	20:22
1984-56-38	储粮	据《吉林日报》报道：到今年1月10日，吉林省民代国储粮已达39．71亿斤	25:27
1972-23-38	储粮	在搞好集体储粮的同时，他们还注意帮助社员安排好生活，实行计划用粮，节约用粮	5:7
1995-66-38	储粮	我们弓着腰，沿曲折的地道摸索前进，指挥部、储粮室、路标以及陷阱依稀可辨	21:23
1976-26-38	储粮	苏联不止一次靠西方的粮食应付农业危机，并借此储粮备战	22:24
1991-92-38	储粮	一是卖粮难、储粮难、调粮难、粮价下跌、保护价保不住；二是种粮效益比较低，农民增产不增收；三是现行的粮食政策，造成了产粮、储粮越多，地方财政的负担也越重，亏损也越大的情况	6:8
1990-68-38	储粮	调查表明，农村储粮的平均损失率约为百分之十，按我国每年粮食总产四千亿公斤计算，即每年有约三百亿公斤的粮食在收获到手后白白浪费了	7:9
1961-30-38	储粮	这个仓库除了坚持定期检查测报制度以外，在立春前后开展了三次储粮安全大普查	29:31
1972-16-38	储粮	华二大队对集体储备粮还制定了不到战时不动用、不遇荒年不动用、不经社员大会讨论批准不动用的制度，坚持储粮备战备荒	49:51
1969-7-38	储粮	今年秋天，在研究储粮建仓的问题时，革委会中有的成员产生了自满情绪，觉得从无产阶级文化大革命以来，全县的集体储备粮显著增加，新建了大批粮仓，认为储粮建仓搞得“差不多”了，不一定再搞了	8:10
1984-95-38	储粮	尤其是仓储设施的分布情况很不平衡，一些贫困地区历来吃调进粮，缺少仓储设施，而这几年来，这些低产地区、短粮地区一跃成了余粮地区，因此“卖粮难”、“储粮难”尤为突出	72:74
1997-91-38	储粮	截至目前，“文化服务团”已把６０００册图书、１万份春联、电影《被告山杠爷》和《农民储粮防虫害》等拷贝，送到全省１０个市、地的１００多个村庄，为农民送戏５００多场；“支农、支边医疗队”下派４０批，为４０００多名村民免费诊治	41:43
1972-34-38	储粮	花园粮店在帮助群众搞好节粮储粮的工作中，认真做到储粮自愿、取粮自由和储粮归己，调动了群众节粮储粮的积极性	13:15
1991-67-38	储粮	答：根据读者的要求，介绍几种适合农户储粮的装具	18:20
1990-62-38	储粮	如果各地区、各部门都能以大局为重，尽可能将富余的仓库腾出来储粮，我国当前粮食仓库不足的问题就可得到一定程度的缓解	29:31
1997-53-38	储粮	粮食主产区农户储粮较多的地方，粮食部门要派出有经验的保管员和技术人员深入农村、农户家指导安全储粮	7:9
1991-82-38	储粮	这一筒仓可储粮６３５００吨，由４８个直径８米、高３９米的主仓和３０个星仓组成	5:7
1969-20-38	储粮	山东省牟平县高陵公社革委会，坚决贯彻伟大领袖毛主席的“备战、备荒、为人民”的伟大方针，广泛发动群众，大搞储粮建仓，取得了显著成绩	52:54
